Insit.Punc	Insit.Pcol	Test.Punc	Test.Pcol	RTest.Punc	RTest.Pcol	RTest.rateUnc	RTest.rateCol	Out.acquire	Out.clear	LABX.base	LABX.time	LABX.dens	LABX.freq	LABX.colabx	LABX.susabx	LABX.susever	LABX.clr	LABX.clrAbx	LABX.clrEver	Abx.rateUnc	Abx.rateCol	LogLike
0.0592562253	0.9407437747	0.0000000000	0.8590173093	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0010056578	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0036294461	1.0000000000	1.0000000000	1.0000000000	0.0371897934	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12055.1
0.5351562118	0.4648437882	0.0000000000	0.8701932631	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0009720710	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0043003719	1.0000000000	1.0000000000	1.0000000000	0.0377049878	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12094.8
0.3036716289	0.6963283711	0.0000000000	0.8757943707	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0012734986	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0042302849	1.0000000000	1.0000000000	1.0000000000	0.0367286310	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12051.2
0.9729804877	0.0270195123	0.0000000000	0.8308987081	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0011444979	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0031068618	1.0000000000	1.0000000000	1.0000000000	0.0303428633	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12141.6
0.3329769507	0.6670230493	0.0000000000	0.8193542996	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0011444979	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0035423100	1.0000000000	1.0000000000	1.0000000000	0.0205928322	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12133.5
0.4295944542	0.5704055458	0.0000000000	0.8117371100	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0011444979	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0021802632	1.0000000000	1.0000000000	1.0000000000	0.0244729567	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12130
0.7733522451	0.2266477549	0.0000000000	0.8184734580	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0012720664	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0030347238	1.0000000000	1.0000000000	1.0000000000	0.0292027931	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12110.5
0.0011445221	0.9988554779	0.0000000000	0.7996967467	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0012720664	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0028538309	1.0000000000	1.0000000000	1.0000000000	0.0429577493	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12133.8
0.8495784416	0.1504215584	0.0000000000	0.8198873495	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0010701813	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0030170231	1.0000000000	1.0000000000	1.0000000000	0.0549570245	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12124
0.3362117115	0.6637882885	0.0000000000	0.8793832172	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0010701813	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0034626039	1.0000000000	1.0000000000	1.0000000000	0.0303917848	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12134.7
0.2212637848	0.7787362152	0.0000000000	0.8206134086	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0010701813	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0023422149	1.0000000000	1.0000000000	1.0000000000	0.0368736219	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12094.8
0.6099925965	0.3900074035	0.0000000000	0.8738344231	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0009626469	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0039580236	1.0000000000	1.0000000000	1.0000000000	0.0425935075	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12093.8
0.0217413432	0.9782586568	0.0000000000	0.8818939036	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0010579338	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0023617570	1.0000000000	1.0000000000	1.0000000000	0.0417759141	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12085.9
0.7553218228	0.2446781772	0.0000000000	0.8555827874	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0010822225	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0023616642	1.0000000000	1.0000000000	1.0000000000	0.0216794619	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12096.2
0.0582372577	0.9417627423	0.0000000000	0.8536964231	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0010271181	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0056260958	1.0000000000	1.0000000000	1.0000000000	0.0252764210	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12083.2
0.9917758220	0.0082241780	0.0000000000	0.8331232400	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0010083538	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0058731086	1.0000000000	1.0000000000	1.0000000000	0.0238766942	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12093.7
0.6712487644	0.3287512356	0.0000000000	0.8604326138	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0011775864	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0046880684	1.0000000000	1.0000000000	1.0000000000	0.0232627612	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12069.2
0.3983310945	0.6016689055	0.0000000000	0.8399689442	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0011775864	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0041985112	1.0000000000	1.0000000000	1.0000000000	0.0214364478	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12107.8
0.3871735846	0.6128264154	0.0000000000	0.7980199535	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0011391353	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0068629293	1.0000000000	1.0000000000	1.0000000000	0.0309421407	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12082.1
0.8864760922	0.1135239078	0.0000000000	0.8440038662	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0010373875	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0081313854	1.0000000000	1.0000000000	1.0000000000	0.0222337204	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12120.2
0.0009739072	0.9990260928	0.0000000000	0.8596945188	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0010373875	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0104575166	1.0000000000	1.0000000000	1.0000000000	0.0177703274	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12031.6
0.0071334039	0.9928665961	0.0000000000	0.8511660591	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0011427483	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0118178965	1.0000000000	1.0000000000	1.0000000000	0.0214976202	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12068.8
0.7840336589	0.2159663411	0.0000000000	0.8507185637	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0011427483	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0167119385	1.0000000000	1.0000000000	1.0000000000	0.0314724174	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12100.2
0.8000104888	0.1999895112	0.0000000000	0.8602153962	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0011232991	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0217862400	1.0000000000	1.0000000000	1.0000000000	0.0239054152	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12062.1
0.9275493689	0.0724506311	0.0000000000	0.8980713387	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0010587604	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0282793760	1.0000000000	1.0000000000	1.0000000000	0.0248629475	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12116.5
0.8904068172	0.1095931828	0.0000000000	0.8887505875	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0010587604	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0306027319	1.0000000000	1.0000000000	1.0000000000	0.0276235736	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12076.4
0.9884759775	0.0115240225	0.0000000000	0.8699049545	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0009288334	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0206498852	1.0000000000	1.0000000000	1.0000000000	0.0305753004	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12060.2
0.0771108729	0.9228891271	0.0000000000	0.8932409907	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0009299426	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0284073124	1.0000000000	1.0000000000	1.0000000000	0.0314924343	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12070.1
0.2100917706	0.7899082294	0.0000000000	0.8896607187	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0009011693	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0194188157	1.0000000000	1.0000000000	1.0000000000	0.0316274579	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12090
0.7967823269	0.2032176731	0.0000000000	0.8314966216	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0010366032	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0183185847	1.0000000000	1.0000000000	1.0000000000	0.0444901132	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12093.1
0.9173263952	0.0826736048	0.0000000000	0.8456118454	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0010366032	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0139374442	1.0000000000	1.0000000000	1.0000000000	0.0398308755	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12130.6
0.9757087877	0.0242912123	0.0000000000	0.8495662125	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0010366032	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0147949285	1.0000000000	1.0000000000	1.0000000000	0.0439980734	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12137.6
0.2531469382	0.7468530618	0.0000000000	0.8815488078	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0010366032	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0115123622	1.0000000000	1.0000000000	1.0000000000	0.0440758381	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12096.7
0.9966407568	0.0033592432	0.0000000000	0.8583586828	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0010903208	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0103132899	1.0000000000	1.0000000000	1.0000000000	0.0344281852	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12113.7
0.9629861187	0.0370138813	0.0000000000	0.8385744309	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0010903208	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0084984710	1.0000000000	1.0000000000	1.0000000000	0.0503451473	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12123.3
0.0082999810	0.9917000190	0.0000000000	0.8470439953	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0010903208	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0047913900	1.0000000000	1.0000000000	1.0000000000	0.0529214823	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12148.2
0.2652211258	0.7347788742	0.0000000000	0.8777728426	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0010240313	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0039371611	1.0000000000	1.0000000000	1.0000000000	0.0429156749	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12099.3
0.0266275000	0.9733725000	0.0000000000	0.8413918060	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0011075858	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0060945477	1.0000000000	1.0000000000	1.0000000000	0.0559367292	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12106.8
0.9989091853	0.0010908147	0.0000000000	0.8581824391	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0011075858	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0066085859	1.0000000000	1.0000000000	1.0000000000	0.0602852447	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12179.2
0.2283384069	0.7716615931	0.0000000000	0.8229363193	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0010951936	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0053580412	1.0000000000	1.0000000000	1.0000000000	0.0613211145	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12143
0.0277524251	0.9722475749	0.0000000000	0.7821189712	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0011178517	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0066841151	1.0000000000	1.0000000000	1.0000000000	0.0524065225	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12194.6
0.9026117583	0.0973882417	0.0000000000	0.8128606217	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0011178517	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0067599346	1.0000000000	1.0000000000	1.0000000000	0.0423756132	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12222
0.6612062760	0.3387937240	0.0000000000	0.8105914030	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0012088272	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0097824081	1.0000000000	1.0000000000	1.0000000000	0.0310423698	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12100.3
0.4209416015	0.5790583985	0.0000000000	0.7559678423	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0012034833	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0120415728	1.0000000000	1.0000000000	1.0000000000	0.0283717623	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12177.5
0.3898598746	0.6101401254	0.0000000000	0.7593000240	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0010481206	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0162268313	1.0000000000	1.0000000000	1.0000000000	0.0326962235	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12175.4
0.8871781887	0.1128218113	0.0000000000	0.7950353424	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0010481206	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0149593420	1.0000000000	1.0000000000	1.0000000000	0.0348886658	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12129
0.0158483861	0.9841516139	0.0000000000	0.8124035349	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0010616030	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0149470688	1.0000000000	1.0000000000	1.0000000000	0.0273471205	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12142
0.0083309417	0.9916690583	0.0000000000	0.8778735316	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0010120108	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0138248826	1.0000000000	1.0000000000	1.0000000000	0.0254271276	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12103.5
0.9992262728	0.0007737272	0.0000000000	0.8801851500	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0010071199	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0107941392	1.0000000000	1.0000000000	1.0000000000	0.0241823594	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12099.8
0.3779371148	0.6220628852	0.0000000000	0.8539890128	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0009082823	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0090923291	1.0000000000	1.0000000000	1.0000000000	0.0215432600	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12081.3
0.0025718321	0.9974281679	0.0000000000	0.9071283001	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0009082823	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0080506330	1.0000000000	1.0000000000	1.0000000000	0.0215083304	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12088.4
0.9969850278	0.0030149722	0.0000000000	0.9212851048	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0009082823	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0091830872	1.0000000000	1.0000000000	1.0000000000	0.0124633178	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12070.6
0.8780386749	0.1219613251	0.0000000000	0.8690749576	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0011052109	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0052932434	1.0000000000	1.0000000000	1.0000000000	0.0131597227	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12029
0.2305717871	0.7694282129	0.0000000000	0.9026729018	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0009568924	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0086863656	1.0000000000	1.0000000000	1.0000000000	0.0268021016	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12080.3
0.0943525673	0.9056474327	0.0000000000	0.9273920860	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0009568924	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0072182557	1.0000000000	1.0000000000	1.0000000000	0.0224262613	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12032.1
0.0974898852	0.9025101148	0.0000000000	0.9424646562	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0009568924	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0096006520	1.0000000000	1.0000000000	1.0000000000	0.0193794704	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12036.9
0.9905418527	0.0094581473	0.0000000000	0.9089522501	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0009970097	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0092780211	1.0000000000	1.0000000000	1.0000000000	0.0293023539	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12014.6
0.7496839006	0.2503160994	0.0000000000	0.8838625995	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0009970097	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0102188204	1.0000000000	1.0000000000	1.0000000000	0.0327345341	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12048.4
0.1470198048	0.8529801952	0.0000000000	0.8996321794	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0010371383	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0104313180	1.0000000000	1.0000000000	1.0000000000	0.0468882865	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12067.2
0.3325644064	0.6674355936	0.0000000000	0.8294424639	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0010371383	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0108304081	1.0000000000	1.0000000000	1.0000000000	0.0442809679	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12116.4
0.9939542599	0.0060457401	0.0000000000	0.8819779971	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0009542796	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0131490913	1.0000000000	1.0000000000	1.0000000000	0.0407929569	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12111.8
0.3796263510	0.6203736490	0.0000000000	0.8364803098	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0010164904	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0148216635	1.0000000000	1.0000000000	1.0000000000	0.0373379904	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12075.5
0.0454328670	0.9545671330	0.0000000000	0.8485899131	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0010945016	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0117479505	1.0000000000	1.0000000000	1.0000000000	0.0329179529	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12109.9
0.3469635273	0.6530364727	0.0000000000	0.8751278824	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0010945016	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0076404337	1.0000000000	1.0000000000	1.0000000000	0.0433277119	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12081.9
0.0222962614	0.9777037386	0.0000000000	0.8651516086	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0010501795	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0061092663	1.0000000000	1.0000000000	1.0000000000	0.0430360150	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12070.8
0.0159620755	0.9840379245	0.0000000000	0.8956747720	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0010501795	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0088460530	1.0000000000	1.0000000000	1.0000000000	0.0283235690	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12080.5
0.1475988557	0.8524011443	0.0000000000	0.8960714219	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0010501795	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0081559955	1.0000000000	1.0000000000	1.0000000000	0.0325491019	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12070.9
0.1936518464	0.8063481536	0.0000000000	0.8857998703	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0010154500	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0065923957	1.0000000000	1.0000000000	1.0000000000	0.0194571148	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12092.2
0.1102401786	0.8897598214	0.0000000000	0.8166451130	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0010154500	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0049373532	1.0000000000	1.0000000000	1.0000000000	0.0255514703	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12096.9
0.4003037235	0.5996962765	0.0000000000	0.7828274651	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0012136983	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0040366096	1.0000000000	1.0000000000	1.0000000000	0.0281041413	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12142.8
0.8495849500	0.1504150500	0.0000000000	0.8289486264	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0009460053	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0064037507	1.0000000000	1.0000000000	1.0000000000	0.0252525290	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12135.3
0.0779650559	0.9220349441	0.0000000000	0.9060064923	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0009460053	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0069752568	1.0000000000	1.0000000000	1.0000000000	0.0228006624	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12041.7
0.0112394041	0.9887605959	0.0000000000	0.9084579019	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0009460053	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0049473243	1.0000000000	1.0000000000	1.0000000000	0.0183974226	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12031.8
0.6938381623	0.3061618377	0.0000000000	0.8445436886	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0011838742	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0046403763	1.0000000000	1.0000000000	1.0000000000	0.0236227730	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12044.6
0.4087762061	0.5912237939	0.0000000000	0.8049973393	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0011733426	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0053004724	1.0000000000	1.0000000000	1.0000000000	0.0219084459	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12118.2
0.0688500469	0.9311499531	0.0000000000	0.8120013151	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0011024068	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0067658858	1.0000000000	1.0000000000	1.0000000000	0.0222302436	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12084.3
0.1218461734	0.8781538266	0.0000000000	0.8120565041	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0011146261	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0072227812	1.0000000000	1.0000000000	1.0000000000	0.0210762506	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12090.4
0.7372200023	0.2627799977	0.0000000000	0.8389806117	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0011097909	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0086905579	1.0000000000	1.0000000000	1.0000000000	0.0253994892	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12086.2
0.0597807322	0.9402192678	0.0000000000	0.7789339410	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0011097909	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0084588475	1.0000000000	1.0000000000	1.0000000000	0.0284171981	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12138.2
0.5033889625	0.4966110375	0.0000000000	0.7767071359	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0011097909	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0079061443	1.0000000000	1.0000000000	1.0000000000	0.0241773557	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12144.4
0.7445128914	0.2554871086	0.0000000000	0.8139490334	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0011173395	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0061086792	1.0000000000	1.0000000000	1.0000000000	0.0418412266	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12111.9
0.3648608617	0.6351391383	0.0000000000	0.8339560482	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0010886814	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0062563283	1.0000000000	1.0000000000	1.0000000000	0.0417240291	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12122.9
0.9731182856	0.0268817144	0.0000000000	0.8356965785	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0010886814	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0049715691	1.0000000000	1.0000000000	1.0000000000	0.0372270856	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12111.3
0.4775250624	0.5224749376	0.0000000000	0.8339164669	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0010886814	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0048508435	1.0000000000	1.0000000000	1.0000000000	0.0293765193	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12115.1
0.7290322368	0.2709677632	0.0000000000	0.8101050582	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0009922527	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0049239445	1.0000000000	1.0000000000	1.0000000000	0.0339321550	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12058.2
0.0428597277	0.9571402723	0.0000000000	0.8093553454	0.5000000000	0.5000000000	1.0000000000	1.0000000000	0.0010713748	0.0100000000	0.0000000000	1.0000000000	0.0000000000	0.0047490758	1.0000000000	1.0000000000	1.0000000000	0.0262076590	1.0000000000	1.0000000000	1.0000000000	1.0000000000	-12096.9
